symbol,signal_date,entry_date,entry_price,exit_date,exit_price,outcome,return_pct,holding_days,rs_rating,rs_score
KEL,2024-01-05,2024-01-08,6.15,2024-01-09,5.658,sl,-8.0,1,98.3,120.81
KEL,2024-01-11,2024-01-12,6.07,2024-01-17,5.5844,sl,-8.0,5,97.5,106.26
KHYT,2025-05-12,2025-05-13,889.21,2025-06-11,2407.5984,sl,170.757,29,99.7,250.53
KHYT,2025-09-11,2025-09-12,1671.37,2025-09-25,1982.9087,sl,18.6397,13,97.0,145.17
KML,2023-11-03,2023-11-06,50.85,2023-11-10,46.782,sl,-8.0,4,97.2,42.75
KOHC,2023-07-11,2023-07-12,185.4,2023-07-17,175.5223,sl,-5.3278,5,95.1,26.86
KOHP,2021-05-21,2021-05-24,6.3,2021-05-28,5.796,sl,-8.0,4,95.3,111.98
KOHP,2024-01-02,2024-01-03,9.2,2024-01-04,8.464,sl,-8.0,1,97.2,73.03
KOHP,2025-09-26,2025-09-29,23.25,2025-10-13,31.0696,sl,33.6326,14,95.9,154.36
KOHTM,2025-05-22,2025-05-23,47.9,2025-06-24,78.4506,sl,63.7799,32,95.6,79.35
KOIL,2023-03-13,2023-03-14,7.11,2023-03-21,6.5412,sl,-8.0,7,96.3,30.04
KOIL,2023-05-09,2023-05-10,7.1,2023-05-18,6.8159,sl,-4.002,8,97.0,36.57
KOIL,2023-05-31,2023-06-01,7.5,2023-06-02,6.9501,sl,-7.3314,1,96.6,38.55
KOIL,2023-08-15,2023-08-16,7.99,2023-08-21,7.3508,sl,-8.0,5,95.5,26.65
KOIL,2025-10-20,2025-10-21,35.55,2025-11-18,56.3111,sl,58.3998,28,95.4,166.1
LEUL,2025-07-23,2025-07-24,54.8,2025-07-25,50.416,sl,-8.0,1,95.7,133.49
LEUL,2025-08-21,2025-08-22,66.07,2025-08-25,60.7844,sl,-8.0,3,96.3,149.07
LOTCHEM,2022-08-12,2022-08-15,32.0,2022-08-22,30.0,sl,-6.25,7,99.6,103.22
LPGL,2024-07-11,2024-07-12,94.14,2024-08-15,322.6824,sl,242.7687,34,98.9,236.3
LPL,2023-07-12,2023-07-13,19.75,2023-08-21,27.0237,sl,36.8289,39,95.3,24.82
LSEFSL,2025-06-12,2025-06-13,42.97,2025-06-16,39.5324,sl,-8.0,3,98.5,266.88
LSEFSL,2025-11-03,2025-11-04,30.38,2025-11-05,27.9496,sl,-8.0,1,96.6,207.31
LSEVL,2025-01-21,2025-01-22,13.0,2025-01-28,11.986,sl,-7.8,6,95.1,88.03
LUCK,2023-08-07,2023-08-08,615.5,2023-08-22,602.2051,sl,-2.16,14,95.0,23.92
MACFL,2025-07-09,2025-07-10,60.9,2025-07-16,56.028,sl,-8.0,6,97.1,215.44
MACTER,2024-12-10,2024-12-11,413.5,2024-12-16,380.42,sl,-8.0,5,98.9,213.77
MACTER,2025-04-11,2025-04-14,434.0,2025-04-24,422.5873,sl,-2.6297,10,99.7,204.84
MACTER,2025-06-18,2025-06-19,530.0,2025-07-03,499.022,sl,-5.8449,14,97.0,171.61
MCBIM,2025-05-13,2025-05-14,93.9,2025-06-19,112.9057,sl,20.2404,36,96.0,87.85
MCBIM,2025-08-04,2025-08-05,147.0,2025-08-07,135.24,sl,-8.0,2,95.3,103.07
MCBIM,2025-10-02,2025-10-03,224.0,2025-10-06,206.08,sl,-8.0,3,96.8,176.31
MCBIM,2025-10-15,2025-10-16,247.99,2025-10-20,228.1508,sl,-8.0,4,98.0,206.04
MDTL,2021-02-22,2021-02-23,4.0,2021-02-24,3.68,sl,-8.0,1,97.8,185.42
MDTL,2021-05-26,2021-05-27,4.26,2021-05-28,3.9192,sl,-8.0,1,95.9,136.96
META,2024-03-15,2024-03-18,13.13,2024-03-25,12.0796,sl,-8.0,7,95.2,76.85
MFFL,2023-11-10,2023-11-13,140.0,2023-11-14,128.8,sl,-8.0,1,95.3,36.43
MFFL,2023-11-22,2023-11-23,158.99,2023-12-07,203.9774,sl,28.2958,14,97.3,64.48
MFL,2022-04-11,2022-04-12,37.97,2022-04-14,34.9324,sl,-8.0,2,95.4,32.42
MSCL,2022-11-02,2022-11-22,29.4,2022-11-23,27.048,sl,-8.0,1,99.2,74.41
MSCL,2023-03-21,2023-03-22,27.45,2023-05-12,30.69,sl,11.8033,51,96.5,42.37
MWMP,2025-08-29,2025-09-01,55.4,2025-09-30,130.4833,sl,135.5294,29,96.3,143.74
NCPL,2022-08-15,2022-08-16,25.34,2022-08-29,24.5384,sl,-3.1633,13,97.2,58.33
NCPL,2023-08-11,2023-08-15,24.25,2023-08-21,22.31,sl,-8.0,6,95.8,26.7
NETSOL,2021-01-22,2021-01-25,191.93,2021-02-11,232.7106,sl,21.2476,17,98.8,169.44
NETSOL,2021-02-16,2021-02-17,260.0,2021-03-01,261.9484,sl,0.7494,12,99.4,264.01
NPL,2023-11-14,2023-11-15,32.5,2023-11-20,29.9,sl,-8.0,5,95.6,34.75
NRL,2021-01-04,2021-01-05,375.9,2021-01-15,376.1017,sl,0.0537,10,99.2,144.95
NRL,2021-01-27,2021-01-28,408.0,2021-03-09,596.367,sl,46.1684,40,96.4,121.08
NRL,2023-12-06,2023-12-07,362.0,2023-12-13,333.04,sl,-8.0,6,95.3,46.03
NRSL,2021-05-26,2021-05-27,20.34,2021-06-09,19.8066,sl,-2.6226,13,95.0,123.89
NRSL,2021-06-14,2021-06-15,21.6,2021-06-16,19.872,sl,-8.0,1,95.2,149.95
OGDC,2023-02-09,2023-02-10,102.0,2023-02-14,93.84,sl,-8.0,4,95.1,27.26
OML,2025-05-12,2025-05-13,51.95,2025-05-16,47.794,sl,-8.0,3,96.3,87.91
OTSU,2025-05-21,2025-05-22,339.0,2025-05-23,311.88,sl,-8.0,1,96.1,84.79
OTSU,2025-05-27,2025-05-29,350.0,2025-06-16,342.4666,sl,-2.1524,18,96.3,96.75
PABC,2022-09-08,2022-09-09,43.51,2022-09-20,41.267,sl,-5.1551,11,97.0,37.22
PABC,2022-10-19,2022-10-20,46.86,2022-11-15,44.527,sl,-4.9787,26,97.9,36.69
PABC,2023-04-20,2023-04-26,52.0,2023-05-29,50.5726,sl,-2.7451,33,98.2,46.78
PABC,2023-08-04,2023-08-07,52.25,2023-08-09,48.07,sl,-8.0,2,96.2,23.13
PACE,2024-09-06,2024-09-09,6.19,2024-09-23,5.773,sl,-6.7367,14,95.1,109.31
PAEL,2023-12-14,2023-12-15,25.2,2023-12-19,23.184,sl,-8.0,4,96.1,59.28
PAKD,2025-05-27,2025-05-29,214.16,2025-06-27,329.2499,sl,53.7401,29,96.9,105.91
PAKRI,2024-03-29,2024-04-01,15.2,2024-04-04,13.984,sl,-8.0,3,95.5,70.05
PASL,2025-06-13,2025-06-16,3.27,2025-06-19,3.0084,sl,-8.0,3,96.8,167.25
PECO,2023-10-27,2023-10-30,355.1,2023-12-07,528.5391,sl,48.8423,38,96.8,38.92
PECO,2024-06-12,2024-06-13,680.0,2024-06-28,625.6,sl,-8.0,15,95.9,82.07
PGLC,2025-04-18,2025-04-21,24.3,2025-04-23,22.356,sl,-8.0,2,96.6,101.82
PHDL,2023-10-05,2023-10-06,368.9,2023-10-27,441.1194,sl,19.577,21,100.0,267.64
PHDL,2024-01-15,2024-01-16,545.5,2024-01-17,501.86,sl,-8.0,1,99.6,250.33
PHDL,2024-06-21,2024-06-24,485.05,2024-07-12,590.4384,sl,21.7273,18,98.9,176.8
PIAA,2023-12-18,2023-12-19,9.33,2023-12-20,8.5836,sl,-8.0,1,97.3,88.61
PIAA,2024-01-09,2024-01-10,9.2,2024-01-25,9.931,sl,7.9457,15,96.7,70.2
PIAA,2024-03-01,2024-03-04,11.99,2024-04-04,24.8341,sl,107.1238,31,98.3,139.55
PIL,2024-03-05,2024-03-06,3.25,2024-03-07,2.99,sl,-8.0,1,98.8,257.69
PIL,2025-08-11,2025-08-12,6.25,2025-08-13,5.75,sl,-8.0,1,96.2,141.88
PIL,2025-08-20,2025-08-21,6.0,2025-08-27,5.52,sl,-8.0,6,96.0,144.91
PIL,2025-10-08,2025-10-09,6.78,2025-10-10,6.2376,sl,-8.0,1,95.6,142.8
PINL,2023-02-02,2023-02-03,6.66,2023-02-16,6.2409,sl,-6.2934,13,97.0,47.37
PINL,2023-11-01,2023-11-02,8.05,2023-11-03,7.406,sl,-8.0,1,95.6,33.48
PIOC,2021-01-13,2021-01-14,112.5,2021-01-19,103.5,sl,-8.0,5,96.7,116.15
PIOC,2021-01-26,2021-01-27,119.79,2021-02-24,132.2473,sl,10.3993,28,97.6,128.82
PIOC,2023-05-31,2023-06-01,90.0,2023-06-14,84.4919,sl,-6.1202,13,97.4,43.86
PIOC,2023-06-26,2023-06-27,88.75,2023-07-14,85.1563,sl,-4.0493,17,97.9,44.62
PIOC,2023-07-25,2023-07-26,91.1,2023-08-16,90.0931,sl,-1.1052,21,97.9,41.06
PIOC,2024-02-29,2024-03-01,132.0,2024-03-15,128.494,sl,-2.6561,14,95.2,44.7
PKGI,2022-03-31,2022-04-01,9.57,2022-04-04,8.8044,sl,-8.0,3,99.6,180.89
PKGI,2022-04-11,2022-04-12,12.0,2022-04-19,11.04,sl,-8.0,7,99.6,192.08
PKGI,2023-05-04,2023-05-05,5.8,2023-05-19,6.3427,sl,9.3571,14,96.8,43.71
PKGP,2022-11-04,2022-11-07,28.6,2022-11-08,26.312,sl,-8.0,1,95.9,34.87
PKGP,2022-11-29,2022-11-30,32.0,2022-12-14,31.2364,sl,-2.3862,14,96.7,52.49
PKGP,2023-03-10,2023-03-13,29.61,2023-04-12,29.6967,sl,0.2929,30,96.6,37.26
PKGP,2023-04-26,2023-04-27,29.6,2023-06-05,36.2319,sl,22.4049,39,97.1,44.38
PKGP,2023-06-06,2023-06-07,39.11,2023-08-08,44.0,time,12.5032,62,98.7,73.96
PKGP,2023-08-09,2023-08-10,50.85,2023-08-30,47.8199,sl,-5.959,20,99.2,76.08
PKGP,2024-05-30,2024-05-31,88.5,2024-06-25,84.3857,sl,-4.6489,25,95.4,92.35
PKGP,2025-06-13,2025-06-16,293.08,2025-06-17,269.6336,sl,-8.0,1,96.6,158.24
PNSC,2022-10-06,2022-10-07,82.01,2022-10-20,78.2467,sl,-4.5888,13,97.6,39.79
PNSC,2022-11-16,2022-11-17,110.39,2022-11-18,101.5588,sl,-8.0,1,99.2,80.66
PNSC,2022-11-24,2022-11-25,120.0,2022-11-28,110.4,sl,-8.0,3,99.2,104.93
PNSC,2023-02-22,2023-02-23,118.61,2023-02-28,109.1212,sl,-8.0,5,98.3,77.46
PNSC,2023-05-02,2023-05-03,129.5,2023-05-04,119.14,sl,-8.0,1,99.2,72.27
PNSC,2023-05-19,2023-05-22,137.89,2023-05-23,126.8588,sl,-8.0,1,99.2,80.27
PNSC,2023-05-24,2023-05-25,136.0,2023-06-12,129.8777,sl,-4.5017,18,99.5,86.93
PNSC,2023-07-17,2023-07-18,132.55,2023-08-07,129.7039,sl,-2.1472,20,98.8,70.62
PNSC,2023-11-17,2023-11-20,209.93,2023-12-11,203.9371,sl,-2.8547,21,95.0,42.54
PNSC,2023-12-14,2023-12-15,273.08,2023-12-19,251.2336,sl,-8.0,4,96.9,65.76
PNSC,2024-01-12,2024-01-15,316.89,2024-02-13,295.0341,sl,-6.897,29,96.6,79.19
POML,2025-05-20,2025-05-21,251.0,2025-06-05,240.7877,sl,-4.0686,15,95.8,76.6
PPP,2025-01-02,2025-01-03,189.0,2025-01-06,173.88,sl,-8.0,3,95.7,114.93
PPVC,2023-06-14,2023-06-15,6.38,2023-06-16,5.8696,sl,-8.0,1,98.7,56.6
PPVC,2023-10-18,2023-10-19,7.0,2023-11-15,6.4879,sl,-7.3163,27,96.7,38.52
PREMA,2025-04-23,2025-04-24,85.98,2025-04-25,79.1016,sl,-8.0,1,100.0,384.63
PSMC,2023-11-22,2023-11-23,513.0,2023-12-05,493.5907,sl,-3.7835,12,99.6,261.78
PSMC,2024-01-11,2024-01-12,896.96,2024-01-15,825.2032,sl,-8.0,3,100.0,468.51
PSX,2025-04-14,2025-04-15,29.7,2025-04-24,27.324,sl,-8.0,9,95.8,85.56
PSYL,2025-05-15,2025-05-16,62.34,2025-05-19,57.3528,sl,-8.0,3,95.2,77.53
PSYL,2025-06-03,2025-06-04,67.0,2025-06-05,61.64,sl,-8.0,1,95.8,99.13
PTC,2023-12-18,2023-12-19,15.95,2023-12-20,14.674,sl,-8.0,1,98.0,91.38
PTC,2024-03-28,2024-03-29,17.88,2024-04-02,16.4496,sl,-8.0,4,96.8,126.21
PTC,2024-12-11,2024-12-12,28.0,2024-12-17,25.76,sl,-8.0,5,96.0,121.35
PTL,2023-11-03,2023-11-06,39.5,2023-12-19,46.5857,sl,17.9385,43,96.4,38.47
QUET,2022-11-14,2022-11-15,13.94,2022-12-07,19.1257,sl,37.2002,22,96.4,41.5
QUET,2023-02-27,2023-02-28,21.87,2023-03-01,20.1204,sl,-8.0,1,99.6,160.88
QUET,2024-11-15,2024-11-18,28.7,2024-11-20,26.404,sl,-8.0,2,96.4,130.36
QUICE,2023-05-02,2023-05-03,5.48,2023-05-04,5.0416,sl,-8.0,1,95.2,34.06
REDCO,2024-11-20,2024-11-21,17.0,2024-11-22,15.64,sl,-8.0,1,96.3,128.37
REDCO,2025-01-29,2025-01-30,21.97,2025-02-11,20.2124,sl,-8.0,12,96.8,128.97
REDCO,2025-02-12,2025-02-13,26.99,2025-02-14,24.8308,sl,-8.0,1,98.5,183.93
REDCO,2025-04-16,2025-04-17,28.02,2025-04-18,25.7784,sl,-8.0,1,99.4,196.49
REDCO,2025-06-26,2025-06-27,26.7,2025-07-10,25.1087,sl,-5.9599,13,95.4,99.34
REWM,2022-02-07,2022-02-08,72.55,2022-03-01,73.2379,sl,0.9481,21,97.5,48.5
REWM,2023-04-26,2023-04-28,75.1,2023-06-12,79.0211,sl,5.2212,45,95.4,30.97
RICL,2023-06-07,2023-06-08,8.27,2023-07-13,8.7901,sl,6.2895,35,97.5,43.27
RICL,2023-07-17,2023-07-18,9.55,2023-08-08,8.915,sl,-6.6492,21,96.2,32.32
SAPL,2022-08-16,2022-08-17,1500.0,2022-08-22,1380.0,sl,-8.0,5,97.9,66.96
SARC,2023-02-10,2023-02-14,40.49,2023-02-24,37.2508,sl,-8.0,10,97.9,56.12
SARC,2025-07-30,2025-07-31,83.0,2025-08-01,76.36,sl,-8.0,1,95.4,110.39
SARC,2025-08-06,2025-08-07,90.3,2025-08-12,83.076,sl,-8.0,5,95.3,116.49
SASML,2025-05-26,2025-05-27,73.0,2025-05-29,67.16,sl,-8.0,2,96.9,100.37
SASML,2025-07-28,2025-07-29,109.95,2025-08-20,226.8399,sl,106.3118,22,96.2,131.08
SASML,2025-12-05,2025-12-08,202.0,2025-12-09,185.84,sl,-8.0,1,97.1,200.1
SASML,2025-12-16,2025-12-17,203.99,2025-12-23,187.6708,sl,-8.0,6,98.4,226.54
SAZEW,2023-10-06,2023-10-09,101.1,2023-12-04,215.45,time,113.1058,56,98.8,69.81
SAZEW,2023-12-06,2023-12-07,225.5,2023-12-13,207.46,sl,-8.0,6,99.6,212.87
SAZEW,2024-02-26,2024-02-27,359.1,2024-03-14,366.9701,sl,2.1916,16,100.0,347.21
SAZEW,2024-04-01,2024-04-02,425.0,2024-05-10,673.4006,sl,58.4472,38,99.6,378.99
SAZEW,2024-05-31,2024-06-03,799.97,2024-06-07,735.9724,sl,-8.0,4,100.0,672.29
SAZEW,2024-06-13,2024-06-14,860.0,2024-07-26,1057.534,sl,22.9691,42,100.0,718.66
SAZEW,2024-11-06,2024-11-07,1125.0,2024-11-20,1057.9633,sl,-5.9588,13,97.8,222.67
SAZEW,2024-12-09,2024-12-10,1174.9,2024-12-13,1080.908,sl,-8.0,3,97.8,169.31
SAZEW,2025-02-04,2025-02-06,1145.0,2025-02-24,1073.504,sl,-6.2442,18,97.2,131.08
SBL,2022-01-10,2022-01-11,12.8,2022-01-19,12.1991,sl,-4.6942,8,98.4,57.45
SCBPL,2024-04-15,2024-04-16,56.5,2024-04-29,52.4086,sl,-7.2415,13,95.5,71.39
SCBPL,2024-07-01,2024-07-02,69.9,2024-07-11,65.6546,sl,-6.0736,9,95.1,86.32
SEL,2025-12-05,2025-12-08,37.65,2025-12-11,34.638,sl,-8.0,3,95.7,154.98
SERT,2025-10-20,2025-10-21,58.83,2025-10-28,54.1236,sl,-8.0,7,98.2,244.06
SGPL,2023-02-08,2023-02-09,7.0,2023-02-10,6.44,sl,-8.0,1,96.7,38.04
SGPL,2024-06-28,2024-07-01,13.1,2024-07-11,13.0371,sl,-0.4798,10,96.3,89.47
SGPL,2025-12-08,2025-12-09,27.48,2025-12-26,32.21,time,17.2125,17,96.0,142.55
SHCM,2025-11-04,2025-11-05,95.99,2025-11-06,88.3108,sl,-8.0,1,96.8,229.6
SHDT,2025-05-26,2025-05-27,40.0,2025-06-30,63.5594,sl,58.8986,34,96.4,93.46
SHEL,2023-10-13,2023-10-16,166.0,2023-10-27,154.5514,sl,-6.8967,11,95.6,34.87
SHFA,2024-11-04,2024-11-05,368.0,2024-11-08,338.56,sl,-8.0,3,95.2,117.61
SHFA,2024-11-11,2024-11-12,380.0,2024-12-18,387.543,sl,1.985,36,96.0,141.48
SHFA,2025-01-21,2025-01-22,409.0,2025-02-10,417.9206,sl,2.1811,19,95.8,98.18
SHFA,2025-02-12,2025-02-13,432.0,2025-02-14,416.5507,sl,-3.5762,1,95.7,103.45
SHFA,2025-02-24,2025-02-25,520.0,2025-02-27,478.4,sl,-8.0,2,97.9,145.75
SIEM,2022-08-10,2022-08-12,720.0,2022-08-17,715.1711,sl,-0.6707,5,96.3,42.53
SIEM,2022-10-20,2022-10-21,859.98,2022-10-24,791.1816,sl,-8.0,3,95.9,30.43
SIEM,2022-11-02,2022-11-03,920.0,2022-11-24,854.0331,sl,-7.1703,21,96.4,44.92
SINDM,2025-12-10,2025-12-11,35.19,2025-12-12,32.3748,sl,-8.0,1,95.1,127.69
SINDM,2025-12-24,2025-12-26,36.0,2025-12-26,37.67,time,4.6389,0,96.0,145.64
SITC,2025-09-08,2025-09-09,961.0,2025-09-23,894.2786,sl,-6.9429,14,95.6,115.01
SMCPL,2022-08-05,2022-08-10,11.5,2022-09-07,11.3987,sl,-0.8807,28,97.5,54.44
SMCPL,2023-06-27,2023-07-03,16.2,2023-07-13,15.1741,sl,-6.3325,10,98.7,57.86
SNGP,2023-02-06,2023-02-07,44.0,2023-02-20,42.1069,sl,-4.3026,13,96.3,28.3
SPEL,2024-07-23,2024-07-24,34.5,2024-07-25,31.74,sl,-8.0,1,95.5,117.48
SPEL,2024-07-31,2024-08-01,35.49,2024-08-30,45.7377,sl,28.8749,29,97.4,142.23
SPL,2025-11-20,2025-11-21,57.26,2025-12-10,86.0171,sl,50.222,19,96.1,199.36
SPLC,2021-06-10,2021-06-11,3.6,2021-06-14,3.312,sl,-8.0,3,98.7,267.87
SPWL,2022-01-24,2022-01-25,25.34,2022-01-31,23.3128,sl,-8.0,6,95.5,44.16
SSGC,2024-11-14,2024-11-15,24.94,2024-11-22,22.9448,sl,-8.0,7,95.3,110.09
SSGC,2024-12-03,2024-12-04,33.0,2025-01-06,43.6836,sl,32.3745,33,97.1,136.18
SSGC,2025-04-18,2025-04-21,42.99,2025-04-24,39.5508,sl,-8.0,3,98.9,195.38
SSGC,2025-06-17,2025-06-18,44.9,2025-06-23,41.308,sl,-8.0,5,95.6,123.49
SSGC,2025-08-01,2025-08-04,45.61,2025-08-08,42.5541,sl,-6.7,4,96.5,127.73
SSML,2025-12-04,2025-12-05,35.5,2025-12-09,32.66,sl,-8.0,4,95.5,149.74
SSOM,2025-05-29,2025-05-30,856.66,2025-06-02,788.1272,sl,-8.0,3,100.0,907.24
SSOM,2025-06-27,2025-06-30,779.41,2025-07-09,807.0876,sl,3.5511,9,100.0,880.35
SSOM,2025-07-11,2025-07-14,1010.06,2025-07-17,929.2552,sl,-8.0,3,100.0,816.08
STCL,2021-01-08,2021-01-11,23.56,2021-02-10,25.4619,sl,8.0724,30,95.3,103.66
STCL,2021-05-20,2021-05-21,28.0,2021-06-17,31.8149,sl,13.6245,27,95.8,107.02
SUTM,2025-05-16,2025-05-19,229.0,2025-05-20,210.68,sl,-8.0,1,97.9,122.9
SYS,2021-01-07,2021-01-08,418.78,2021-02-12,460.1,sl,9.8668,35,96.5,128.88
SYS,2021-11-03,2021-11-04,798.38,2021-11-23,766.2223,sl,-4.0279,19,96.6,90.92
TATM,2025-07-02,2025-07-03,158.0,2025-07-04,145.36,sl,-8.0,1,96.1,151.31
TATM,2025-07-07,2025-07-08,204.97,2025-07-30,238.6957,sl,16.454,22,97.6,219.64
TATM,2025-11-27,2025-11-28,205.1,2025-12-02,188.692,sl,-8.0,4,95.8,177.18
TATM,2025-12-11,2025-12-12,214.98,2025-12-15,197.7816,sl,-8.0,3,96.0,160.69
TELE,2021-02-02,2021-02-03,4.17,2021-02-04,3.8364,sl,-8.0,1,97.6,142.72
TELE,2021-02-08,2021-02-09,5.26,2021-03-04,6.9646,sl,32.4063,23,98.8,182.16
TELE,2021-05-25,2021-05-26,18.5,2021-06-10,17.02,sl,-8.0,15,100.0,881.14
TELE,2022-01-07,2022-01-10,18.43,2022-01-17,17.31,sl,-6.077,7,100.0,283.69
TELE,2022-02-02,2022-02-03,18.7,2022-02-04,17.204,sl,-8.0,1,100.0,222.25
TGL,2022-04-15,2022-04-18,138.88,2022-04-19,127.7696,sl,-8.0,1,96.7,37.84
TGL,2022-04-28,2022-05-06,135.0,2022-05-09,125.138,sl,-7.3052,3,95.3,36.08
THCCL,2024-05-06,2024-05-07,35.03,2024-06-04,35.9549,sl,2.6402,28,95.8,82.28
THCCL,2024-07-18,2024-07-19,44.15,2024-09-02,52.3994,sl,18.685,45,95.5,119.77
THCCL,2024-09-20,2024-09-23,57.25,2024-11-11,105.9694,sl,85.0994,49,98.1,174.6
THCCL,2024-11-15,2024-11-18,120.99,2024-12-17,180.1933,sl,48.9324,29,99.3,276.88
THCCL,2024-12-30,2024-12-31,229.98,2025-01-07,211.5816,sl,-8.0,7,100.0,614.97
THCCL,2025-03-20,2025-03-21,232.0,2025-03-24,213.44,sl,-8.0,3,100.0,455.96
THCCL,2025-04-04,2025-04-07,220.0,2025-04-09,206.4631,sl,-6.1531,2,100.0,414.45
TOWL,2022-11-11,2022-11-14,135.0,2022-12-07,126.0077,sl,-6.661,23,95.1,33.26
TOWL,2023-02-28,2023-03-01,141.5,2023-03-03,130.18,sl,-8.0,2,96.2,37.49
TOWL,2023-03-06,2023-03-07,147.0,2023-04-18,254.5801,sl,73.1838,42,98.3,45.24
TOWL,2023-11-23,2023-11-24,211.0,2023-12-11,200.3911,sl,-5.0279,17,95.4,44.02
TPL,2021-06-23,2021-06-24,16.4,2021-07-06,16.0026,sl,-2.4233,12,95.3,143.49
TPL,2021-07-16,2021-07-19,25.0,2021-07-28,23.0,sl,-8.0,9,98.3,268.63
TPL,2021-08-04,2021-08-05,25.24,2021-08-06,23.2208,sl,-8.0,1,98.3,237.62
TPLP,2021-06-14,2021-06-15,20.71,2021-07-15,32.572,sl,57.2767,30,96.9,180.31
TPLP,2021-08-23,2021-08-24,47.0,2021-08-30,43.24,sl,-8.0,6,99.6,427.16
TRG,2021-01-05,2021-01-06,86.81,2021-02-04,112.0831,sl,29.1132,29,99.2,149.37
TRG,2021-02-08,2021-02-09,126.0,2021-02-11,115.92,sl,-8.0,2,99.4,206.54
TRG,2021-02-19,2021-02-22,140.0,2021-03-09,135.9917,sl,-2.8631,15,98.4,247.86
TRG,2021-07-08,2021-07-09,174.99,2021-07-28,164.4096,sl,-6.0463,19,97.9,188.72
TRG,2022-10-10,2022-10-11,151.8,2022-10-12,139.656,sl,-8.0,1,97.9,54.3
TRG,2022-11-14,2022-11-15,148.0,2022-12-02,138.9454,sl,-6.118,17,98.0,46.27
TRSM,2025-07-03,2025-07-04,8.55,2025-07-07,7.866,sl,-8.0,3,95.6,146.47
TRSM,2025-07-21,2025-07-22,12.97,2025-09-01,37.9174,sl,192.3472,41,97.4,191.56
TRSM,2025-10-07,2025-10-08,45.5,2025-11-11,61.1236,sl,34.3375,34,99.8,701.27
TSBL,2025-11-14,2025-11-17,59.1,2025-11-25,54.372,sl,-8.0,8,98.2,347.18
TSPL,2023-02-15,2023-02-16,14.65,2023-03-06,16.0351,sl,9.4549,18,100.0,228.52
TSPL,2023-10-20,2023-10-23,13.31,2023-11-03,13.128,sl,-1.3674,11,97.9,65.56
UBL,2023-07-21,2023-07-24,154.0,2023-08-03,146.8849,sl,-4.6202,10,95.4,30.12
UNIC,2022-08-17,2022-08-18,9.66,2022-08-23,9.0653,sl,-6.1565,5,95.1,31.06
UNITY,2021-01-19,2021-01-20,32.35,2021-02-11,34.4601,sl,6.5229,22,95.0,94.23
UNITY,2021-05-18,2021-05-19,42.0,2021-06-17,45.6324,sl,8.6486,29,95.4,104.36
UNITY,2023-07-11,2023-07-12,22.0,2023-08-17,25.896,sl,17.7091,36,96.0,27.86
UPFL,2022-09-09,2022-09-12,25000.0,2022-12-12,25523.5571,sl,2.0942,91,100.0,127.1
UVIC,2024-12-27,2024-12-30,11.85,2025-01-01,10.902,sl,-8.0,2,95.9,118.58
UVIC,2025-09-10,2025-09-11,28.6,2025-09-12,26.312,sl,-8.0,1,95.6,111.82
UVIC,2025-09-17,2025-09-18,37.97,2025-09-19,34.9324,sl,-8.0,1,98.4,260.29
UVIC,2025-09-23,2025-09-24,38.5,2025-09-29,35.42,sl,-8.0,5,98.2,235.47
WHALE,2021-06-10,2021-06-11,11.0,2021-06-22,10.12,sl,-8.0,11,96.1,160.23
WHALE,2021-07-06,2021-07-07,11.1,2021-07-26,11.8413,sl,6.6782,19,96.9,152.98
WHALE,2021-08-03,2021-08-04,12.53,2021-08-10,12.3651,sl,-1.3157,6,96.6,156.3
WTL,2021-05-26,2021-05-27,3.44,2021-05-28,3.1648,sl,-8.0,1,97.3,175.29
WTL,2021-05-31,2021-06-01,3.85,2021-06-02,3.542,sl,-8.0,1,98.7,220.16
WYETH,2021-05-25,2021-05-26,1981.84,2021-06-09,2214.4207,sl,11.7356,14,95.9,122.55
ZAHID,2022-02-02,2022-02-04,25.0,2022-02-24,26.2411,sl,4.9646,20,95.9,42.17
ZAHID,2022-11-18,2022-11-21,32.2,2022-11-28,29.624,sl,-8.0,7,96.7,39.85
ZAHID,2025-07-02,2025-07-03,74.99,2025-07-29,119.0471,sl,58.7507,26,95.2,132.52
ZIL,2022-11-07,2022-11-08,164.0,2022-11-30,162.0599,sl,-1.183,22,99.2,67.16
ZIL,2022-12-02,2022-12-05,177.0,2022-12-20,167.2887,sl,-5.4866,15,98.7,86.64
ZIL,2023-02-07,2023-02-08,205.0,2023-02-13,199.4914,sl,-2.6871,5,99.6,134.01
ZIL,2023-02-24,2023-02-28,218.0,2023-03-14,225.0284,sl,3.224,14,99.2,110.05
ZIL,2023-03-15,2023-03-16,262.0,2023-03-17,241.04,sl,-8.0,1,99.6,128.86
ZIL,2023-05-02,2023-05-03,323.57,2023-05-16,297.6844,sl,-8.0,13,100.0,138.53
