symbol,date,support_source,support_level,touch_depth_pct,lower_wick_ratio,close_position,recovery_ratio,body_ratio,volume_ma_ratio,trend_state,return_5d,return_10d,return_20d,max_favorable,max_adverse,hit_6pct_sl
GTYR,2020-12-01,pivot,67.42,0.25,0.373,0.852,0.852,0.48,4.46,uptrend,0.073,0.0932,0.15,0.1708,-0.0161,False
GTYR,2020-12-18,pivot,78.23,0.28,0.357,0.661,0.661,0.304,1.52,uptrend,-0.0273,-0.0155,0.0001,0.043,-0.0889,True
GTYR,2020-12-28,pivot,76.07,2.51,0.505,0.89,0.89,0.385,1.13,uptrend,0.0043,-0.0318,0.0256,0.0639,-0.0588,False
GTYR,2021-01-04,pivot,79.55,5.59,0.758,0.758,0.758,0.134,0.69,uptrend,-0.0549,-0.0042,0.1464,0.1664,-0.0581,False
GTYR,2021-01-22,pivot,80.01,0.52,0.429,0.429,0.429,0.005,0.29,uptrend,0.132,0.1194,0.1535,0.2095,-0.0093,False
GTYR,2021-02-24,pivot,92.5,3.57,0.74,0.794,0.794,0.054,1.54,uptrend,-0.0189,-0.0785,-0.057,0.0074,-0.1415,True
GTYR,2021-03-01,pivot,89.58,2.88,0.491,0.553,0.553,0.062,0.41,uptrend,-0.0539,-0.0063,-0.0774,0.0215,-0.1119,True
GTYR,2021-03-09,pivot,85.56,2.8,0.486,0.747,0.747,0.26,0.52,uptrend,0.0346,0.0165,-0.0343,0.0531,-0.0876,True
GTYR,2021-03-17,pivot,91.14,0.45,0.48,0.48,0.48,0.52,0.98,uptrend,-0.0297,-0.0908,-0.0738,-0.0109,-0.1269,True
GTYR,2021-06-18,pivot,87.43,1.07,0.475,0.475,0.475,0.317,0.46,uptrend,-0.0206,-0.0008,-0.0231,0.0336,-0.0551,False
GTYR,2021-06-21,pivot,86.46,1.11,0.585,0.585,0.585,0.334,0.81,uptrend,-0.0423,-0.0005,-0.0068,0.0384,-0.0507,False
GTYR,2021-07-07,pivot,86.87,1.0,0.748,0.748,0.748,0.122,0.44,uptrend,-0.021,-0.0065,-0.035,0.0136,-0.0484,False
GTYR,2022-02-04,pivot,47.06,1.83,0.823,0.823,0.823,0.131,0.35,uptrend,0.0034,0.0061,-0.1065,0.0284,-0.1368,True
GTYR,2022-02-08,pivot,47.13,1.12,0.444,0.522,0.522,0.078,0.43,uptrend,-0.0036,-0.0653,-0.1581,0.0284,-0.16,True
GTYR,2022-02-14,pivot,46.94,0.94,0.556,0.556,0.556,0.022,0.74,uptrend,-0.0306,-0.031,-0.1639,0.0306,-0.1709,True
GTYR,2022-02-17,pivot,46.53,1.11,0.432,0.699,0.699,0.266,0.49,uptrend,-0.1323,-0.1172,-0.1714,-0.0106,-0.2008,True
GTYR,2022-04-12,pivot,42.46,0.13,0.554,0.709,0.709,0.156,2.44,uptrend,-0.0691,-0.0841,-0.2358,0.055,-0.2382,True
GTYR,2022-09-06,pivot,36.07,0.76,0.389,0.519,0.519,0.13,0.55,uptrend,-0.0094,-0.0597,-0.0545,0.0151,-0.0919,True
GTYR,2022-09-13,pivot,35.79,0.12,0.424,0.424,0.424,0.203,0.32,uptrend,-0.0597,-0.0402,-0.0531,0.0044,-0.0919,True
GTYR,2023-03-27,pivot,26.05,1.45,0.939,0.939,0.939,0.061,0.48,uptrend,0.0008,0.0192,-0.0319,0.0577,-0.0381,False
GTYR,2023-04-04,pivot,25.71,1.79,0.427,1.0,1.0,0.573,0.74,uptrend,0.0192,0.0292,-0.0962,0.0577,-0.0962,True
GTYR,2023-04-19,pivot,27.01,1.14,0.5,0.6,0.6,0.1,0.46,uptrend,-0.0746,-0.1231,-0.1646,0.0257,-0.178,True
GTYR,2023-04-26,pivot,26.84,0.67,0.5,0.5,0.5,0.5,0.24,uptrend,-0.0788,-0.129,-0.174,0.0219,-0.1896,True
GTYR,2023-07-26,pivot,25.82,0.06,0.913,1.0,1.0,0.087,0.32,uptrend,0.0027,-0.0234,-0.1717,0.068,-0.174,True
GTYR,2023-08-07,pivot,25.74,0.52,0.42,0.551,0.551,0.13,0.91,uptrend,-0.0281,-0.0589,-0.1342,0.0243,-0.2304,True
GTYR,2023-08-10,pivot,25.37,0.16,0.45,0.45,0.45,0.55,0.25,uptrend,-0.0403,-0.1555,-0.0403,0.0552,-0.2072,True
GTYR,2023-08-16,pivot,25.15,3.72,0.55,0.55,0.55,0.372,1.01,uptrend,-0.0631,-0.1745,-0.1302,0.0118,-0.2063,True
GTYR,2023-08-21,pivot,24.33,1.37,0.49,0.49,0.49,0.51,0.22,uptrend,-0.1476,-0.1524,-0.054,0.032,-0.1904,True
GTYR,2023-11-14,pivot,32.92,2.8,0.504,0.504,0.504,0.496,0.37,uptrend,0.1149,0.1897,0.3535,0.4054,-0.0166,False
GTYR,2023-12-14,pivot,40.2,0.97,0.435,0.435,0.435,0.565,0.51,uptrend,-0.1583,-0.1918,-0.1053,0.0046,-0.2628,True
GTYR,2024-04-01,pivot,34.36,0.32,,0.518,0.518,,0.12,uptrend,0.1567,0.1749,0.1932,0.2444,-0.0208,False
GTYR,2024-05-02,pivot,37.14,1.72,,0.531,0.531,,1.08,uptrend,0.1959,0.1946,0.0909,0.2683,-0.0262,False
GTYR,2024-05-08,pivot,42.01,0.49,,0.726,0.726,,2.53,uptrend,0.0417,-0.0236,-0.1258,0.0774,-0.1385,True
GTYR,2024-05-10,pivot,45.06,0.11,,0.568,0.568,,0.94,uptrend,-0.0147,-0.0487,-0.1319,0.0511,-0.1809,True
GTYR,2024-05-15,pivot,44.85,0.76,,0.84,0.84,,1.4,uptrend,-0.0746,-0.1548,-0.0953,0.0211,-0.2042,True
GTYR,2024-05-21,pivot,44.23,0.29,,0.746,0.746,,0.97,uptrend,-0.1122,-0.1226,-0.1115,-0.0085,-0.1791,True
GTYR,2024-05-23,pivot,43.97,0.39,,0.63,0.63,,0.4,uptrend,-0.0556,-0.0882,-0.0858,0.0202,-0.1443,True
GTYR,2024-05-30,pivot,40.66,1.62,,0.447,0.447,,0.48,uptrend,-0.0455,0.0424,-0.0364,0.0657,-0.0831,True
GTYR,2024-07-09,pivot,42.18,1.02,,0.646,0.646,,2.12,uptrend,0.0408,-0.0502,-0.0601,0.0868,-0.0841,True
GTYR,2024-08-19,pivot,41.6,3.25,,0.886,0.886,,5.47,uptrend,-0.0915,-0.1061,-0.141,0.0288,-0.1485,True
GTYR,2024-11-20,pivot,39.48,1.22,,0.464,0.464,,0.52,uptrend,0.0163,0.1785,0.2866,0.3985,-0.0344,False
GTYR,2024-12-13,pivot,51.7,0.37,,0.641,0.641,,0.64,uptrend,-0.1119,-0.056,-0.1206,0.0369,-0.1512,True
GTYR,2024-12-17,pivot,53.64,1.01,,0.456,0.456,,0.89,uptrend,-0.0961,-0.0607,-0.1124,-0.0177,-0.1814,True
GTYR,2024-12-27,pivot,49.74,3.47,,0.564,0.564,,0.17,uptrend,0.0098,-0.0802,-0.0536,0.0658,-0.0914,True
GTYR,2025-01-09,pivot,47.74,1.54,,0.402,0.402,,0.26,uptrend,-0.0096,-0.0168,-0.0819,0.0641,-0.086,True
GTYR,2025-06-03,pivot,41.93,0.88,,0.78,0.78,,0.7,uptrend,-0.0552,-0.0694,0.0175,0.0493,-0.147,True
GTYR,2025-06-13,pivot,39.74,1.85,,0.563,0.563,,0.45,uptrend,-0.0303,-0.0015,0.1892,0.2592,-0.1076,True
GTYR,2025-07-01,pivot,39.87,4.31,,0.717,0.717,,0.94,uptrend,0.1924,0.1554,0.1696,0.2623,-0.0123,False
GTYR,2025-08-21,pivot,45.93,1.8,,0.5,0.5,,1.46,uptrend,-0.0017,-0.1188,-0.1031,0.0331,-0.1304,True
GTYR,2026-01-06,pivot,39.7,0.25,,0.477,0.477,,0.32,uptrend,-0.033,0.046,0.0007,0.1255,-0.0807,True
GTYR,2026-01-23,pivot,40.88,0.07,,0.821,0.821,,2.59,uptrend,-0.0708,-0.0991,-0.2921,0.0584,-0.2988,True
GTYR,2026-04-20,pivot,29.5,1.54,,0.674,0.674,,0.4,uptrend,-0.0303,-0.1023,,0.0667,-0.108,True
GTYR,2026-04-24,pivot,28.36,1.63,,0.629,0.629,,1.01,uptrend,-0.08,,,0.0851,-0.0926,True
GTYR,2026-04-28,pivot,28.41,3.17,,0.848,0.848,,3.67,uptrend,-0.0829,,,0.0323,-0.1368,True
GWLC,2020-04-08,pivot,13.64,0.32,0.422,0.422,0.422,0.244,0.49,uptrend,0.0468,0.1906,0.1619,0.2676,-0.0535,False
GWLC,2020-04-14,pivot,14.69,1.32,0.492,0.492,0.492,0.154,0.45,uptrend,0.0646,0.1139,0.0937,0.1994,-0.0411,False
GWLC,2020-04-20,pivot,16.88,2.23,0.836,0.836,0.836,0.164,1.29,uptrend,-0.0441,0.0207,-0.0609,0.0587,-0.0777,True
GWLC,2020-04-24,pivot,17.45,0.59,0.381,0.857,0.857,0.476,0.21,uptrend,0.0033,-0.0373,-0.0712,0.0539,-0.1107,True
GWLC,2020-04-27,pivot,17.5,4.0,0.339,0.525,0.525,0.186,0.14,uptrend,0.0506,0.0127,-0.0288,0.0897,-0.0805,True
GWLC,2020-05-11,pivot,17.05,0.31,0.521,0.646,0.646,0.125,0.02,uptrend,-0.0303,-0.0446,-0.0566,0.0269,-0.1098,True
GWLC,2020-05-13,pivot,17.42,2.37,0.551,0.551,0.551,0.429,0.8,uptrend,-0.044,-0.0394,-0.0669,0.0114,-0.1154,True
GWLC,2020-05-14,pivot,17.03,2.51,0.636,0.636,0.636,0.364,0.24,uptrend,-0.0695,-0.0785,-0.1085,-0.0113,-0.1254,True
GWLC,2020-07-03,pivot,17.11,0.08,0.306,0.408,0.408,0.102,0.16,uptrend,0.0387,0.1768,0.3439,0.3746,-0.0335,False
GWLC,2020-07-24,pivot,21.15,2.85,0.861,0.861,0.861,0.139,0.3,uptrend,0.0965,0.0784,0.1749,0.1827,-0.0529,False
GWLC,2020-07-28,pivot,21.57,5.32,0.637,0.637,0.637,0.181,0.25,uptrend,0.0935,0.0626,0.1664,0.1969,-0.038,False
GWLC,2020-08-20,pivot,24.58,2.35,0.629,0.629,0.629,0.086,0.27,uptrend,0.0555,0.2012,0.0741,0.3117,-0.0482,False
GWLC,2020-08-21,pivot,24.06,2.29,0.496,1.0,1.0,0.504,0.22,uptrend,0.0486,0.2866,0.0575,0.3117,-0.0283,False
GWLC,2020-08-28,pivot,25.54,4.05,0.755,0.755,0.755,0.0,0.21,uptrend,0.2061,0.0592,0.0205,0.2296,-0.0323,False
GWLC,2020-09-25,pivot,26.57,0.8,0.564,0.564,0.564,0.106,1.05,uptrend,-0.1538,-0.0165,0.0535,0.0535,-0.1941,True
GWLC,2020-11-09,pivot,29.15,0.51,0.682,0.682,0.682,0.318,0.11,uptrend,-0.0469,-0.1072,-0.0489,0.0214,-0.1625,True
GWLC,2020-11-18,pivot,28.01,0.58,0.635,0.873,0.873,0.238,0.03,uptrend,-0.0762,0.0098,0.2925,0.296,-0.1222,True
GWLC,2020-11-19,pivot,28.01,1.27,0.483,0.483,0.483,0.517,0.18,uptrend,-0.0216,,0.2853,0.3235,-0.115,True
GWLC,2020-12-17,pivot,35.9,1.4,0.457,0.457,0.457,0.251,2.93,uptrend,0.0158,0.0163,0.0425,0.1722,-0.077,True
GWLC,2021-01-01,pivot,37.01,0.04,0.629,0.629,0.629,0.0,1.14,uptrend,0.0619,0.0101,0.1091,0.1358,-0.0412,False
GWLC,2021-01-22,pivot,37.94,2.48,0.895,0.895,0.895,0.105,0.14,uptrend,0.0974,0.0618,0.1262,0.1536,-0.0128,False
GWLC,2021-02-10,pivot,39.52,0.05,0.684,0.712,0.712,0.028,2.57,uptrend,0.0192,0.0888,-0.0634,0.1606,-0.0876,True
GWLC,2021-03-05,pivot,41.62,1.61,0.803,0.803,0.803,0.102,1.57,uptrend,-0.1067,0.0216,-0.1237,0.0807,-0.1702,True
GWLC,2022-03-24,pivot,26.59,2.04,0.453,0.453,0.453,0.547,0.93,uptrend,-0.05,-0.0804,-0.0744,0.0474,-0.1296,True
GWLC,2022-04-08,pivot,24.36,3.54,0.5,0.99,0.99,0.49,1.79,uptrend,0.009,-0.0365,-0.1608,0.0545,-0.2255,True
GWLC,2022-08-25,pivot,20.88,1.8,0.667,0.883,0.883,0.217,0.13,uptrend,0.0773,0.0569,0.0123,0.109,-0.0422,False
GWLC,2022-08-29,pivot,20.81,1.47,1.0,1.0,1.0,0.0,0.09,uptrend,0.029,0.049,-0.0019,0.1143,-0.0376,False
GWLC,2022-09-07,pivot,21.16,0.77,0.408,0.49,0.49,0.082,0.13,uptrend,0.047,-0.0028,-0.0414,0.0889,-0.0703,True
GWLC,2022-09-09,pivot,21.74,2.93,0.404,0.404,0.404,0.183,0.66,uptrend,-0.0598,-0.0598,-0.1068,-0.0278,-0.1462,True
GWLC,2022-09-22,pivot,21.08,4.11,0.723,0.723,0.723,0.044,0.52,uptrend,-0.0367,-0.0596,-0.1284,0.0229,-0.1326,True
GWLC,2023-04-10,pivot,17.0,3.76,0.416,0.416,0.416,0.0,0.38,uptrend,0.0106,-0.0223,-0.1179,0.0615,-0.1497,True
GWLC,2023-05-02,pivot,17.67,0.94,0.534,0.534,0.534,0.466,5.22,uptrend,-0.1179,-0.1031,-0.1788,0.0077,-0.1964,True
GWLC,2023-07-10,pivot,16.51,0.65,0.583,0.817,0.817,0.233,0.14,uptrend,0.0535,0.0812,0.0888,0.25,-0.0465,False
GWLC,2023-07-19,pivot,17.03,4.83,0.693,0.693,0.693,0.111,0.05,uptrend,0.0141,0.0474,-0.0406,0.1979,-0.0643,True
GWLC,2023-07-24,pivot,17.43,0.08,0.701,0.701,0.701,0.299,1.67,uptrend,-0.0415,-0.0149,-0.0633,0.1309,-0.1213,True
GWLC,2023-08-02,pivot,17.72,0.36,0.773,0.773,0.773,0.227,0.67,uptrend,0.0481,-0.0331,-0.105,0.174,-0.1077,True
GWLC,2023-08-23,pivot,16.72,1.28,0.508,0.879,0.879,0.371,1.26,uptrend,-0.0901,-0.0986,-0.08,-0.0085,-0.1262,True
GWLC,2023-10-27,pivot,16.6,0.6,0.71,0.71,0.71,0.0,0.52,uptrend,-0.0273,0.0494,0.2356,0.3089,-0.046,False
GWLC,2023-11-14,pivot,17.69,3.64,0.491,1.0,1.0,0.509,3.36,uptrend,0.0676,0.1774,0.3533,0.426,0.0005,False
GWLC,2023-11-20,pivot,20.44,0.68,0.437,0.437,0.437,0.188,1.63,uptrend,0.0066,0.255,0.1848,0.3104,-0.0806,True
GWLC,2023-11-22,pivot,19.93,2.68,0.614,0.614,0.614,0.152,0.46,uptrend,0.1521,0.2378,0.0984,0.3018,-0.0626,True
GWLC,2023-12-01,pivot,25.44,1.72,0.67,0.852,0.852,0.183,1.81,uptrend,-0.0267,-0.1227,0.0626,0.1282,-0.1542,True
GWLC,2023-12-11,pivot,26.05,0.59,0.5,0.571,0.571,0.071,0.52,uptrend,-0.0602,0.0489,-0.0094,0.1579,-0.132,True
GWLC,2024-01-04,pivot,27.16,2.43,,0.44,0.44,,0.06,uptrend,0.0327,0.0182,-0.1225,0.0505,-0.1364,True
GWLC,2024-01-05,pivot,26.46,0.23,,0.811,0.811,,0.12,uptrend,0.0505,0.0442,-0.1088,0.0728,-0.1181,True
GWLC,2024-01-09,pivot,26.18,0.7,,0.473,0.473,,0.75,uptrend,0.052,0.0135,-0.0838,0.0804,-0.1118,True
GWLC,2024-01-10,pivot,25.99,1.87,,1.0,1.0,,2.06,uptrend,0.006,-0.03,-0.1475,0.0198,-0.1881,True
GWLC,2024-01-15,pivot,28.06,0.21,,0.787,0.787,,0.29,uptrend,0.0011,-0.0358,-0.1342,0.0014,-0.1921,True
GWLC,2024-01-16,pivot,28.09,6.55,,0.832,0.832,,0.37,uptrend,-0.0495,-0.1003,-0.1361,-0.0004,-0.1933,True
GWLC,2024-01-18,pivot,28.17,2.33,,0.495,0.495,,0.18,uptrend,-0.0523,-0.1533,-0.1621,,-0.193,True
GWLC,2024-01-23,pivot,28.5,6.49,,0.429,0.429,,0.24,uptrend,-0.074,-0.1155,-0.1343,0.0108,-0.1697,True
GWLC,2024-05-07,pivot,24.01,0.85,,0.411,0.411,,0.74,uptrend,0.2283,0.2613,0.202,0.4386,-0.0541,False
GWLC,2024-05-21,pivot,30.88,1.82,,0.68,0.68,,3.03,uptrend,-0.1484,-0.0718,-0.0724,0.0812,-0.1518,True
GWLC,2024-06-03,pivot,29.68,1.1,,0.674,0.674,,0.62,uptrend,0.031,0.0298,-0.0134,0.1421,-0.0909,True
GWLC,2024-06-07,pivot,29.09,1.35,,1.0,1.0,,1.22,uptrend,0.0359,-0.0749,-0.0662,0.1046,-0.1207,True
GWLC,2024-06-12,pivot,31.51,1.26,,0.508,0.508,,0.12,uptrend,-0.0721,-0.0536,-0.0712,0.0815,-0.1803,True
GWLC,2024-11-13,pivot,40.21,0.27,,0.721,0.721,,0.35,uptrend,-0.0118,-0.0855,0.1123,0.1123,-0.1427,True
GWLC,2024-11-21,pivot,39.91,1.28,,0.654,0.654,,0.3,uptrend,-0.0324,0.0288,0.1403,0.4272,-0.132,True
GWLC,2024-11-22,pivot,39.56,2.64,,0.625,0.625,,0.33,uptrend,-0.0459,0.032,0.2361,0.4268,-0.1322,True
GWLC,2024-12-31,pivot,51.22,1.2,,0.609,0.609,,0.6,uptrend,-0.0536,0.0637,-0.0717,0.1278,-0.1043,True
GWLC,2025-01-06,pivot,47.66,0.87,,0.996,0.996,,2.14,uptrend,0.062,0.0237,-0.1467,0.1019,-0.1519,True
GWLC,2025-01-15,pivot,54.68,0.3,,0.788,0.788,,1.89,uptrend,-0.0897,-0.2029,-0.2383,-0.0102,-0.2805,True
GWLC,2025-05-27,pivot,42.09,0.18,,0.475,0.475,,0.9,uptrend,-0.0384,0.0446,0.1316,0.2557,-0.0452,False
GWLC,2025-09-10,pivot,53.74,2.01,,0.609,0.609,,0.2,uptrend,-0.0084,0.0863,0.2988,0.4257,-0.0307,False
GWLC,2025-09-26,pivot,64.12,0.81,,0.494,0.494,,2.25,uptrend,-0.0626,0.0339,-0.1504,0.1341,-0.1637,True
GWLC,2025-10-06,pivot,63.81,1.18,,0.999,0.999,,3.24,uptrend,-0.0275,-0.0103,-0.2194,0.0999,-0.2593,True
GWLC,2025-12-02,pivot,64.3,1.17,,0.602,0.602,,1.0,uptrend,-0.0499,-0.0563,-0.0745,-0.0148,-0.076,True
GWLC,2025-12-23,pivot,62.06,0.08,,0.537,0.537,,0.45,uptrend,-0.0216,0.0587,0.0251,0.092,-0.0232,False
GWLC,2026-01-15,pivot,62.71,0.02,,0.582,0.582,,2.12,uptrend,-0.0297,-0.0979,-0.1352,0.0012,-0.1469,True
GWLC,2026-01-19,pivot,63.38,1.14,,0.762,0.762,,0.73,uptrend,-0.0376,-0.0831,-0.1385,0.0166,-0.1629,True
GWLC,2026-04-09,pivot,48.63,3.36,,0.813,0.813,,3.87,uptrend,-0.0191,-0.1015,,0.0189,-0.1981,True
GWLC,2026-04-16,pivot,51.1,2.03,,0.68,0.68,,0.46,uptrend,-0.0998,-0.1595,,0.0208,-0.1966,True
GWLC,2026-04-24,pivot,47.15,1.04,,0.54,0.54,,0.47,uptrend,-0.1031,,,0.0774,-0.1457,True
HASCOL,2020-05-28,pivot,14.26,2.5,0.45,0.675,0.675,0.225,1.57,uptrend,-0.0503,-0.051,-0.1099,0.006,-0.1192,True
HASCOL,2020-08-28,pivot,16.44,0.87,0.667,0.792,0.792,0.125,0.39,uptrend,0.2837,0.3159,0.3057,0.4392,0.0072,False
HASCOL,2020-09-18,pivot,21.69,0.2,0.479,0.507,0.507,0.027,0.56,uptrend,-0.021,-0.2239,-0.311,0.0022,-0.3338,True
HASCOL,2021-06-15,pivot,11.52,0.06,0.494,0.544,0.544,0.051,2.02,uptrend,-0.1122,-0.2837,-0.3772,0.0285,-0.4195,True
HASCOL,2022-01-20,pivot,6.4,1.51,0.725,0.725,0.725,0.15,0.79,uptrend,-0.1358,-0.1,-0.1881,0.0149,-0.191,True
HASCOL,2022-08-23,pivot,6.47,8.55,0.683,0.829,0.829,0.146,4.52,uptrend,-0.0881,-0.0084,-0.0448,0.028,-0.1399,True
HASCOL,2022-08-26,pivot,6.59,2.83,0.409,0.409,0.409,0.386,0.58,uptrend,-0.0585,0.0015,-0.0497,0.0746,-0.1009,True
HASCOL,2022-09-16,pivot,6.33,2.79,0.33,0.846,0.846,0.516,1.8,uptrend,-0.0793,-0.1034,-0.0836,0.0127,-0.1331,True
HASCOL,2022-09-20,pivot,6.68,1.35,0.548,0.571,0.571,0.024,0.76,uptrend,-0.0728,-0.0927,-0.097,0.02,-0.127,True
HASCOL,2022-09-22,pivot,6.65,0.75,0.536,0.786,0.786,0.25,0.4,uptrend,-0.0712,-0.0669,-0.0218,0.0392,-0.1105,True
HASCOL,2022-10-05,pivot,6.27,2.34,0.444,0.444,0.444,0.056,1.2,uptrend,-0.037,-0.0123,0.1327,0.1605,-0.0525,False
HASCOL,2022-12-06,pivot,7.63,0.26,0.5,0.5,0.5,0.5,0.32,uptrend,-0.0544,-0.335,-0.1606,0.0215,-0.3515,True
HASCOL,2023-03-17,pivot,6.21,0.11,0.4,0.4,0.4,0.1,1.18,uptrend,-0.1046,-0.0969,-0.1462,-0.0169,-0.1538,True
HASCOL,2023-11-14,pivot,5.18,1.99,0.463,0.659,0.659,0.195,1.04,uptrend,-0.0036,-0.0128,0.3953,0.49,-0.0528,False
HASCOL,2023-11-20,pivot,5.35,1.93,0.458,0.458,0.458,0.292,1.32,uptrend,-0.0128,-0.0036,0.6157,0.8816,-0.0528,False
HASCOL,2023-12-29,pivot,7.33,1.05,0.405,0.405,0.405,0.571,0.19,uptrend,-0.0404,0.0834,0.0613,0.1734,-0.0939,True
HASCOL,2024-01-04,pivot,7.43,0.45,,0.609,0.609,,0.16,uptrend,0.118,0.0682,0.0406,0.1796,-0.0891,True
HASCOL,2024-01-05,pivot,7.42,4.27,,0.406,0.406,,0.29,uptrend,0.0736,0.0142,0.0517,0.1628,-0.1021,True
HASCOL,2024-01-16,pivot,7.73,4.87,,0.618,0.618,,0.65,uptrend,-0.0494,0.0013,-0.1025,0.1253,-0.1709,True
HASCOL,2024-01-18,pivot,7.14,2.62,,0.889,0.889,,1.78,uptrend,0.0446,-0.0434,-0.1578,0.0711,-0.2108,True
HASCOL,2024-09-24,pivot,6.59,0.15,,0.763,0.763,,0.39,uptrend,-0.0273,-0.0704,-0.0819,0.0402,-0.0862,True
HASCOL,2024-12-05,pivot,13.76,0.8,,0.521,0.521,,0.42,uptrend,-0.089,-0.2074,-0.1259,0.0637,-0.2423,True
HASCOL,2025-01-07,pivot,11.92,2.29,,0.507,0.507,,0.46,uptrend,0.0097,0.0298,0.0024,0.0927,-0.1089,True
HASCOL,2025-10-01,pivot,12.96,0.1,,0.856,0.856,,2.71,uptrend,0.0173,0.0394,0.0732,0.1809,-0.0539,False
HASCOL,2025-11-05,pivot,14.93,2.83,,0.707,0.707,,1.75,uptrend,-0.0993,-0.1279,-0.1602,0.0049,-0.1827,True
HASCOL,2026-01-07,pivot,16.73,0.08,,0.766,0.766,,2.49,uptrend,0.0393,0.4912,0.3025,0.5577,0.0128,False
HASCOL,2026-01-20,pivot,24.88,8.15,,1.0,1.0,,3.3,uptrend,-0.0721,-0.0892,-0.2082,0.0666,-0.2701,True
HASCOL,2026-01-29,pivot,24.72,2.91,,0.409,0.409,,0.32,uptrend,-0.0308,-0.0825,-0.2954,0.1019,-0.3799,True
HASCOL,2026-02-06,pivot,24.18,1.52,,0.487,0.487,,0.74,uptrend,-0.0822,-0.2418,-0.3595,-0.0028,-0.439,True
HASCOL,2026-02-12,pivot,23.67,8.07,,0.456,0.456,,0.5,uptrend,-0.1979,-0.2511,-0.2905,-0.0325,-0.423,True
HASCOL,2026-04-20,pivot,19.01,6.63,,0.548,0.548,,2.14,uptrend,0.0505,0.1218,,0.3217,-0.0521,False
HASCOL,2026-04-22,pivot,18.38,0.92,,0.819,0.819,,2.29,uptrend,0.059,0.2499,,0.2921,-0.0127,False
HASCOL,2026-04-30,pivot,20.28,0.84,,0.675,0.675,,1.55,uptrend,,,,0.1711,-0.0337,False
HBL,2020-07-10,pivot,105.25,0.22,0.533,0.533,0.533,0.058,0.67,uptrend,0.0047,0.0769,0.1803,0.2386,-0.0156,False
HBL,2020-07-15,pivot,106.29,0.18,0.59,0.59,0.59,0.404,0.38,uptrend,0.0293,0.1234,0.1845,0.2375,-0.0068,False
HBL,2020-07-22,pivot,109.01,0.47,0.574,0.726,0.726,0.151,1.41,uptrend,0.0821,0.1548,0.1096,0.192,-0.0304,False
HBL,2020-08-06,pivot,127.54,0.01,0.406,0.406,0.406,0.359,0.73,uptrend,-0.032,-0.0586,0.01,0.047,-0.0765,True
HBL,2020-08-10,pivot,125.89,0.69,0.55,0.55,0.55,0.447,0.25,uptrend,-0.0505,-0.0142,0.0142,0.0713,-0.055,False
HBL,2020-08-21,pivot,122.25,0.1,0.575,0.698,0.698,0.123,0.24,uptrend,0.08,0.0649,0.072,0.1062,-0.0136,False
HBL,2020-09-01,pivot,132.64,1.24,0.422,0.422,0.422,0.578,1.42,uptrend,-0.0309,0.0036,-0.0352,0.0259,-0.0722,True
HBL,2020-09-04,pivot,132.21,0.07,0.519,0.519,0.519,0.197,0.66,uptrend,0.0094,-0.0016,-0.0253,0.0302,-0.0684,True
HBL,2020-09-18,pivot,132.94,0.33,0.6,0.688,0.688,0.088,0.92,uptrend,-0.0088,-0.0293,0.0267,0.0333,-0.0722,True
HBL,2020-09-25,pivot,130.72,0.01,0.35,0.84,0.84,0.491,0.54,uptrend,-0.025,0.0119,0.0342,0.0528,-0.0681,True
HBL,2020-09-29,pivot,126.25,0.79,0.4,0.773,0.773,0.372,0.5,uptrend,-0.0206,0.0229,0.026,0.0742,-0.0389,False
HBL,2020-10-16,pivot,131.25,0.87,0.401,0.905,0.905,0.504,5.07,uptrend,-0.0037,-0.097,-0.064,0.0143,-0.1022,True
HBL,2020-10-26,pivot,138.28,0.56,0.557,0.557,0.557,0.313,0.5,uptrend,-0.063,-0.0657,-0.0792,-0.0059,-0.1041,True
HBL,2020-10-27,pivot,137.59,3.92,0.435,0.435,0.435,0.538,1.08,uptrend,-0.0738,-0.0448,-0.0673,-0.0157,-0.0988,True
HBL,2021-01-18,pivot,140.62,0.37,0.409,0.409,0.409,0.079,0.39,uptrend,-0.0051,-0.007,-0.0302,0.0176,-0.0685,True
HBL,2021-01-27,pivot,140.55,0.19,0.448,0.448,0.448,0.419,0.3,uptrend,-0.0135,-0.0511,-0.1435,0.0194,-0.1803,True
HBL,2021-04-29,pivot,122.58,1.29,0.467,0.509,0.509,0.042,2.27,uptrend,0.0006,-0.0244,0.0527,0.0847,-0.0456,False
HBL,2021-06-03,pivot,133.51,0.7,0.431,0.431,0.431,0.519,0.58,uptrend,-0.011,-0.0171,-0.0922,0.0037,-0.1026,True
HBL,2021-06-15,pivot,134.22,0.16,0.416,0.416,0.416,0.584,0.3,uptrend,-0.0388,-0.0783,-0.0506,-0.0011,-0.1016,True
HBL,2021-06-23,pivot,129.06,0.32,0.511,0.511,0.511,0.319,0.34,uptrend,-0.0659,-0.0309,-0.0171,0.0053,-0.0683,True
HBL,2021-10-18,pivot,117.88,0.7,0.468,0.824,0.824,0.357,0.63,uptrend,0.0238,0.0422,0.0257,0.0741,-0.0147,False
HBL,2021-10-25,pivot,126.8,0.2,0.596,1.286,1.286,0.69,0.17,uptrend,-0.0158,-0.0182,-0.0335,0.0054,-0.0531,False
HBL,2021-11-18,pivot,122.96,0.53,0.405,0.405,0.405,0.336,0.97,uptrend,-0.0668,-0.051,-0.0817,0.0251,-0.0869,True
